,artist,name_track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
896,Michael Jackson,Don't Stop 'Til You Get Enough,0.04758551307847083,0.9117341640706127,0.3754897131893338,0.9480122324159022,0.015625,1.0,0.11212121212121212,0.17321077696739604,1.0,0.08562499999999999,0.5703013735292151,0.8,0.913265306122449
1726,Rihanna,Don't Stop The Music,0.03380281690140845,0.8670820353063343,0.27520799286116154,0.6819571865443426,6.975806451612903e-05,0.5454545454545454,0.05404040404040404,0.20241782395843747,0.0,0.06697916666666666,0.5862494145534836,0.8,0.553061224489796
