,acousticness,acousticness,danceability,danceability,duration_ms,duration_ms,energy,energy,instrumentalness,instrumentalness,key,key,liveness,liveness,loudness,loudness,mode,mode,speechiness,speechiness,tempo,tempo,time_signature,time_signature,valence,valence
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
artist,,,,,,,,,,,,,,,,,,,,,,,,,,
Eminem,0.1741611665922212,0.18774412116892228,0.7325757719956089,0.1267870371856326,0.2759824103315804,0.07189529988471689,0.8038308305876833,0.1469520273036311,0.00357380867715656,0.051044290410868574,0.4954638029994448,0.3370005376402966,0.3084317718940936,0.2228792404275993,0.16759349714923916,0.10561847087831562,0.604887983706721,0.48937333696978874,0.28672713000678896,0.1371416263886222,0.5565499237466799,0.1657459617068953,0.786558044806524,0.0888851941910097,0.5542289787605471,0.1925316480452551
Frank Sinatra,0.7446832896110841,0.17974308141203302,0.4267597302732757,0.15525271248168523,0.1998763793680014,0.06423724648040569,0.3647027703583274,0.2050575222190494,0.023362510642098818,0.13587944030315996,0.4455696202531648,0.3308712765317886,0.5102398670246773,0.3523718230956469,0.46050984493702496,0.14237693075865854,0.7746835443037975,0.41832041323552227,0.122673523206751,0.1498390889483244,0.5352576793462691,0.150714136616716,0.7524050632911432,0.1296736942458807,0.4345988116765695,0.21123694639266097
Michael Jackson,0.2491762043961884,0.23959289518538215,0.723728913184036,0.187594790062914,0.28006063144377763,0.0692042323153745,0.6901767545631139,0.21408949559611984,0.03577798942483262,0.1153326806800399,0.5478559176672387,0.3405560658064085,0.20273337145035247,0.1802432724918876,0.26492320433622324,0.12985429913209476,0.6641509433962264,0.47318006199456725,0.0742999213836478,0.07330032862377732,0.5475562736511828,0.10518017370458708,0.7939622641509465,0.03428598654905648,0.6145148247978436,0.2626080992570719
Rihanna,0.1795679117143178,0.2566439892627209,0.6311234509752064,0.13799164398961702,0.23597842390694634,0.062077077091369434,0.6673940141197336,0.16989226286163628,0.009471692879909302,0.06819864667312027,0.5360501567398116,0.33843283503888205,0.1863435415159552,0.14084918330540214,0.21918469663774734,0.06025275438470986,0.4482758620689655,0.4979783045302596,0.07795369142351906,0.06355409822805831,0.5790536801054571,0.14197682399392947,0.7862068965517295,0.0528012094394487,0.4592740756780163,0.22790157763589386
The Beatles,0.41954891343251816,0.3239764734155932,0.5609695762441089,0.1672251764552849,0.16876171572372287,0.0820506006098209,0.5112267701717242,0.2178408368192093,0.073775240505777,0.2065494163568357,0.42198426573426634,0.30670531651846583,0.2585967851592853,0.21997468148795085,0.38465869499501726,0.1286898710967143,0.7836538461538461,0.4122487439359128,0.11064177684294862,0.21286742551624302,0.5738299295331941,0.14586172874235898,0.7716346153846209,0.11559472683118822,0.6208695545525905,0.2659659610542819
