,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,Premonition - Intro,173893,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,1,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:7ccTcabbJlCJiIqtrSSwBk,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,4
1,Unaccommodating (feat. Young M.A),216600,True,"['Eminem', 'Young M.A']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9']",True,2,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:0q2vG0UVuy6ajjcpkQHdZM,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,4
2,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",234653,True,"['Eminem', 'Royce Da 5\'9""', 'White Gold']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6DVipHzYsPlIoA0DW8Gmns', 'spotify:artist:79KQgTCu4wV38ECYKn62DZ']",True,3,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:0GQ5bFTVFFKpwNPc7KwQnB,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,4
3,Alfred - Interlude,30133,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,4,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:4EmunTy7kNBYQivOa8F6b8,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.429,0.231,5,-20.43,1,0.402,0.878,0.0,0.279,0.914,74.545,5
4,Those Kinda Nights (feat. Ed Sheeran),177693,True,"['Eminem', 'Ed Sheeran']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6eUKZXaKkcviH0Ku9w2n3V']",True,5,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:0VSzREd1OjEWJ9tXoFHRQH,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,4
5,In Too Deep,194706,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,6,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:7Dj2wqPYXfSRFwa6qyOztr,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.72,0.767,10,-5.839,0,0.214,0.0387,0.0,0.202,0.595,88.966,4
6,Godzilla (feat. Juice WRLD),210800,True,"['Eminem', 'Juice WRLD']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz']",True,7,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4
7,Darkness,337146,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,8,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:5SiZJoLXp3WOl3J4C8IK0d,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,4
8,Leaving Heaven (feat. Skylar Grey),265946,True,"['Eminem', 'Skylar Grey']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4utLUGcTvOJFr6aqIJtYWV']",True,9,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:5CpsIb7SMFHjmAG8RvIWfq,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.661,0.748,2,-4.809,0,0.206,0.175,0.0,0.254,0.509,171.983,3
9,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",286960,True,"['Eminem', 'Royce Da 5\'9""', 'Black Thought', 'Q-Tip', 'Denaun']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6DVipHzYsPlIoA0DW8Gmns', 'spotify:artist:6DJEUXZm0e2rAohdoZ5Voo', 'spotify:artist:3ZotbHeyVQKxQCPDJuQ4SU', 'spotify:artist:1WjexdTcXHgvlVIPCE8D1Q']",True,10,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:5mZXWEH2eh8zMZGCxT5aW0,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.458,0.966,1,-2.107,1,0.384,0.14,0.0,0.11,0.356,183.586,4
10,Stepdad - Intro,15160,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,11,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:2d3fdQ6OxmUIsF20eCpcrv,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.589,0.459,3,-7.748,1,0.263,0.178,0.0,0.425,0.619,113.542,1
11,Stepdad,213413,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,12,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:3QVHSV8YKYq4L8tI5rnFgj,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.779,0.805,1,-3.121,1,0.178,0.018,0.0,0.321,0.557,145.68,4
12,Marsh,200573,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,13,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:34d7sGX6WUqq8f04e7CSNF,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,4
13,Never Love Again,177546,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,14,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:40YbWniIEmqy6s58fYXLUh,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.747,0.899,5,-5.125,0,0.246,0.1,0.0,0.486,0.581,92.029,4
14,Little Engine,177293,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,15,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:4qNWEOMyexn7b8Icyk29t9,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.769,0.811,10,-4.162,0,0.228,0.0234,0.0,0.0451,0.76,155.081,4
15,Lock It Up (feat. Anderson .Paak),170226,True,"['Eminem', 'Anderson .Paak']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:3jK9MiCrA42lLAdMGUZpwa']",True,16,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1qwMkkRiD5jqLeUUjfgblh,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,4
16,Farewell,247733,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,17,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:74gykWHknHDrg4eMdcmdRq,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.89,0.664,4,-6.625,0,0.106,0.00487,0.0,0.257,0.467,93.007,4
17,No Regrets (feat. Don Toliver),200946,True,"['Eminem', 'Don Toliver']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4Gso3d4CscCijv0lmajZWs']",True,18,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1lO9CZo6eDrOy0S7khgryG,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,4
18,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",303000,True,"['Eminem', 'KXNG Crooked', 'Royce Da 5\'9""', 'Joell Ortiz']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6fFfnKGVI6X3lkCr8Qw1g1', 'spotify:artist:6DVipHzYsPlIoA0DW8Gmns', 'spotify:artist:1q13yHC6Syg5Y8iPLrRnCq']",True,19,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:3CJbxqRQ0JNCqboWDNUUeX,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.635,0.543,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036,98.743,4
19,Alfred - Outro,39200,True,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,20,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1WAwILvz37MkmZfmGnEXfg,spotify:album:4otkd9As6YaxxEkIjXPiZ6,0.476,0.237,1,-14.514,1,0.0486,0.177,0.0,0.217,0.0387,106.972,3
20,Premonition - Intro,173882,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,1,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:6y6wOFqzDl52RAIDcaNXVq,spotify:album:2LWLgGY15e9im0KUaASnFa,0.849,0.64,1,-5.193,1,0.362,0.0268,0.000895,0.383,0.497,165.993,4
21,Unaccommodating (feat. Young M.A),216600,False,"['Eminem', 'Young M.A']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9']",True,2,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:2M2wQoB3U29UzMsOj4cqVT,spotify:album:2LWLgGY15e9im0KUaASnFa,0.749,0.76,10,-5.825,0,0.0704,0.0183,0.0,0.389,0.384,89.549,4
22,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",234639,False,"['Eminem', 'Royce Da 5\'9""', 'White Gold']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6DVipHzYsPlIoA0DW8Gmns', 'spotify:artist:1Qm64x4kxD7Oq1yHCnDfIj']",True,3,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1H0JtvvOPnyFRTWaPGy66H,spotify:album:2LWLgGY15e9im0KUaASnFa,0.67,0.832,4,-4.148,0,0.177,0.0641,0.0,0.562,0.213,140.0,4
23,Alfred - Interlude,30133,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,4,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:16XoXACdSCTR3yliUb7vrk,spotify:album:2LWLgGY15e9im0KUaASnFa,0.458,0.231,5,-20.464,1,0.428,0.877,0.0,0.298,0.917,70.927,5
24,Those Kinda Nights (feat. Ed Sheeran),177693,False,"['Eminem', 'Ed Sheeran']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6eUKZXaKkcviH0Ku9w2n3V']",True,5,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1Bt06pqlg8pqlpnl4R6Rd2,spotify:album:2LWLgGY15e9im0KUaASnFa,0.813,0.641,4,-6.279,0,0.337,0.0269,0.0,0.0864,0.39,103.827,4
25,In Too Deep,194703,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,6,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:3nahkhyS4cUjkmXQpsG6KA,spotify:album:2LWLgGY15e9im0KUaASnFa,0.726,0.766,10,-5.839,0,0.201,0.0378,0.0,0.198,0.614,88.923,4
26,Godzilla (feat. Juice WRLD),210800,False,"['Eminem', 'Juice WRLD']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz']",True,7,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:7kP9UmZiA6YN2S3w5XObGN,spotify:album:2LWLgGY15e9im0KUaASnFa,0.806,0.747,10,-5.309,0,0.355,0.159,0.0,0.293,0.784,166.052,4
27,Darkness,337146,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,8,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:4TPCcHMyo79JGqeqgbOFNR,spotify:album:2LWLgGY15e9im0KUaASnFa,0.69,0.63,2,-7.129,1,0.28,0.00883,1.82e-05,0.641,0.162,74.982,4
28,Leaving Heaven (feat. Skylar Grey),265946,False,"['Eminem', 'Skylar Grey']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4utLUGcTvOJFr6aqIJtYWV']",True,9,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1oNiaibTTFtOXium3kgtd5,spotify:album:2LWLgGY15e9im0KUaASnFa,0.656,0.769,2,-4.65,0,0.213,0.212,0.0,0.25,0.518,172.037,3
29,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",286948,False,"['Eminem', 'Royce Da 5\'9""', 'Black Thought', 'Q-Tip', 'Denaun']","['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:6DVipHzYsPlIoA0DW8Gmns', 'spotify:artist:6DJEUXZm0e2rAohdoZ5Voo', 'spotify:artist:3ZotbHeyVQKxQCPDJuQ4SU', 'spotify:artist:1WjexdTcXHgvlVIPCE8D1Q']",True,10,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1EPS2qsBcXW45Mo7WY2GQq,spotify:album:2LWLgGY15e9im0KUaASnFa,0.472,0.967,1,-2.125,1,0.388,0.131,0.0,0.113,0.344,184.008,4
30,Stepdad - Intro,15160,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,11,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:3JuHsGcf7lBoZu3rMpGaCo,spotify:album:2LWLgGY15e9im0KUaASnFa,0.583,0.445,5,-7.561,1,0.354,0.0724,0.0,0.453,0.555,53.767,3
31,Stepdad,213413,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,12,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:1Tgo6XtLRqyG1h2NPHUYzM,spotify:album:2LWLgGY15e9im0KUaASnFa,0.78,0.805,1,-3.172,1,0.169,0.0193,0.0,0.321,0.589,145.714,4
32,Marsh,200573,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,13,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:2k7uprS2YCNzApoiBSwLfz,spotify:album:2LWLgGY15e9im0KUaASnFa,0.87,0.492,1,-6.438,1,0.175,0.0129,0.000364,0.385,0.0492,144.942,4
33,Never Love Again,177546,False,['Eminem'],['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],False,14,1,Music To Be Murdered By,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'}, 'href': 'https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR', 'id': '7dGJo4pcD2V6oG8kP0tJRR', 'name': 'Eminem', 'type': 'artist', 'uri': 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'}]",20,spotify:track:4ywPwVzZAqNXufRBJ8HwX6,spotify:album:2LWLgGY15e9im0KUaASnFa,0.743,0.84,5,-7.917,0,0.28,0.127,1.19e-06,0.459,0.647,92.017,4
