,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
56,Higher,120626,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,12,1,ANTI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",13,spotify:track:6ODKKnwutY3Ko4dmoy4SVc,spotify:album:3p39yDJtXkSw8QLMmB8yyD,0.291,0.561,10,-4.2,1,0.0421,0.116,0.0,0.119,0.391,153.226,3
57,Close To You,223226,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,13,1,ANTI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",13,spotify:track:2u9U8eutzcSJvJxbwkCksg,spotify:album:3p39yDJtXkSw8QLMmB8yyD,0.494,0.17,10,-11.368,1,0.0337,0.895,0.0,0.139,0.145,80.098,4
58,Phresh Out The Runway,222413,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,1,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:6bqOolsv57aEE8Q3PixC7p,spotify:album:7yjQZX94GxVyqDTehxBejk,0.691,0.866,9,-5.831,0,0.0729,0.000202,0.0,0.294,0.96,154.117,4
59,Diamonds,225146,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,2,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:1kde2QG8s4pbZDiI8Fklzq,spotify:album:7yjQZX94GxVyqDTehxBejk,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,4
60,Numb,205066,True,"['Rihanna', 'Eminem']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR']",True,3,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:0zeXzdgaRKs2TiUYxNGDD0,spotify:album:7yjQZX94GxVyqDTehxBejk,0.717,0.697,8,-5.771,0,0.137,0.014,0.00125,0.131,0.379,129.042,4
61,Pour It Up,161200,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,4,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:11gr64dfNTZ179JQICaRIc,spotify:album:7yjQZX94GxVyqDTehxBejk,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,4
62,Loveeeeeee Song,256320,True,"['Rihanna', 'Future']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']",True,5,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:4GIopCOy1bhVqVfAMiM81L,spotify:album:7yjQZX94GxVyqDTehxBejk,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,4
63,Jump,264453,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,6,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:1fAQcrmQEPhAUfx9tzVfQ1,spotify:album:7yjQZX94GxVyqDTehxBejk,0.629,0.819,0,-6.181,1,0.25,0.229,0.00706,0.169,0.468,162.048,4
64,Right Now,181626,True,"['Rihanna', 'David Guetta']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai']",True,7,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:2lcsukpwDNXQu73W1IQfLr,spotify:album:7yjQZX94GxVyqDTehxBejk,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,4
65,What Now,243093,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,8,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5kgcqk2xzjHmB3GmO3yKmz,spotify:album:7yjQZX94GxVyqDTehxBejk,0.402,0.696,8,-4.799,0,0.0448,0.0476,0.0,0.628,0.227,180.158,3
66,Stay,240706,False,"['Rihanna', 'Mikky Ekko']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1buzCmyYZE4kcdLRudsb8V']",True,9,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:4qaEPJ1S3GkITZRzuNgiwQ,spotify:album:7yjQZX94GxVyqDTehxBejk,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,4
67,Nobody's Business,216293,True,"['Rihanna', 'Chris Brown']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z']",True,10,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:16DOpNAr7bGZlMJvjVf5Ra,spotify:album:7yjQZX94GxVyqDTehxBejk,0.741,0.6,1,-5.792,0,0.0412,0.0362,0.0,0.0562,0.515,109.233,4
68,Love Without Tragedy / Mother Mary,418866,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,11,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:477aE6KFSka7QOZDrZ9NVe,spotify:album:7yjQZX94GxVyqDTehxBejk,0.542,0.66,6,-6.467,0,0.0357,0.0747,0.0,0.184,0.154,127.891,4
69,Get It Over With,211893,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,12,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:4KW3pEgOpXAzJLih3cAfK7,spotify:album:7yjQZX94GxVyqDTehxBejk,0.419,0.465,1,-6.756,1,0.0312,0.744,0.0,0.102,0.251,79.75,4
70,No Love Allowed,249133,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,13,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5UsBzWkwj4Hp3sQmKHAiGt,spotify:album:7yjQZX94GxVyqDTehxBejk,0.583,0.482,10,-9.164,0,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,4
71,Lost In Paradise,215413,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,14,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5l6AmqCEZqYT0BQcEB3SEy,spotify:album:7yjQZX94GxVyqDTehxBejk,0.479,0.779,11,-3.698,1,0.0449,0.0639,0.0,0.204,0.307,75.961,4
72,Half Of Me,192853,True,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,15,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:3JmvdozLe9TNpLGeCCghD2,spotify:album:7yjQZX94GxVyqDTehxBejk,0.391,0.574,8,-5.912,1,0.0397,0.214,0.0,0.36,0.308,147.435,4
73,Diamonds,303533,False,"['Rihanna', 'Dave Audé', 'Kemal Golden']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1vWImodgVqIgTUkekGEfR9', 'spotify:artist:3k8vhKepBT8rNmDEJTGMTm']",True,16,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:0lqjeOKyWb4s9nvDlF68Ov,spotify:album:7yjQZX94GxVyqDTehxBejk,0.722,0.629,11,-6.261,0,0.0393,0.000283,0.0735,0.0468,0.372,99.996,4
74,Diamonds,269453,False,"['Rihanna', 'Gregor Salto', 'Tzvetin Todorov']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:0l59CBSPDfKBXlyHya0pew', 'spotify:artist:6oZvk0wRufXkBhyWhg8LjG']",True,17,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:14jjgYw4kKsexFJ1NtkMO7,spotify:album:7yjQZX94GxVyqDTehxBejk,0.706,0.614,11,-7.89,0,0.079,0.0234,1.24e-06,0.121,0.538,104.984,4
75,Phresh Out The Runway,222413,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,1,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:0bG8t2jr848lNbtT84iQux,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.689,0.868,9,-5.875,0,0.0815,0.000195,0.0,0.294,0.96,154.123,4
76,Diamonds,225146,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,2,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:6FkEkYhCB2hUI3hASA39O8,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,4
77,Numb,205066,False,"['Rihanna', 'Eminem']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7dGJo4pcD2V6oG8kP0tJRR']",True,3,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:2PEIfc4Hqvg9IwLPxAerhW,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.717,0.697,8,-5.771,0,0.137,0.014,0.00125,0.131,0.379,129.042,4
78,Pour It Up,161200,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,4,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:6G4f9KqW6dO6FLB2ufAdTv,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,4
79,Loveeeeeee Song,256320,False,"['Rihanna', 'Future']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']",True,5,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:2ENQlLAaqcSGtAPRRwjvlQ,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.703,0.651,7,-6.405,0,0.0327,0.537,0.0,0.0955,0.498,119.976,4
80,Jump,264453,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,6,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:4GAmGAnqBqBYyMUWFRYtGY,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.656,0.824,0,-6.169,1,0.229,0.221,0.00757,0.171,0.423,81.071,4
81,Right Now,181626,False,"['Rihanna', 'David Guetta']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai']",True,7,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5hC7ecoeg1GE1F755Z91c5,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0671,0.259,130.004,4
82,What Now,243093,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,8,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:3FTtYvkEa4ef2Jg7evXwVL,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.402,0.696,8,-4.799,0,0.0448,0.0476,0.0,0.628,0.227,180.158,3
83,Stay,240706,False,"['Rihanna', 'Mikky Ekko']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1buzCmyYZE4kcdLRudsb8V']",True,9,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:2QTcJmSgeLRtG1c82ZYHQc,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,4
84,Nobody's Business,216293,False,"['Rihanna', 'Chris Brown']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z']",True,10,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:0Fa44LgIeMrbxKWCXtZwjr,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.741,0.6,1,-5.792,0,0.0412,0.0362,0.0,0.0562,0.515,109.233,4
85,Love Without Tragedy / Mother Mary,418880,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,11,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:30gt5ZXVMAq4Op8LdNYBE6,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.542,0.66,6,-6.467,0,0.0357,0.0747,0.0,0.184,0.154,127.892,4
86,Get It Over With,211880,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,12,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:6p4Ki26JFsOwZUOhNUs4gv,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.303,0.479,1,-6.75,1,0.0338,0.74,0.0,0.103,0.244,76.668,4
87,No Love Allowed,249133,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,13,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5lw2QIfJRUZ0VdtnZKCREi,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.571,0.481,10,-9.097,0,0.0937,0.389,6.02e-05,0.097,0.682,90.997,4
88,Lost In Paradise,215413,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,14,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:1NXNNUwK2esjAT7fPVUFjH,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.479,0.779,11,-3.698,1,0.0448,0.064,0.0,0.205,0.306,75.961,4
89,Half Of Me,192853,False,['Rihanna'],['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],False,15,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:0lSsYcjh7pXJObtDFzVhCP,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.421,0.575,8,-5.957,1,0.0403,0.207,0.0,0.365,0.287,147.449,4
90,Diamonds,303533,False,"['Rihanna', 'Dave Audé', 'Kemal Golden']","['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:1vWImodgVqIgTUkekGEfR9', 'spotify:artist:3k8vhKepBT8rNmDEJTGMTm']",True,16,1,Unapologetic (Deluxe Version),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",17,spotify:track:5kfmdnQvDiI7mrXA9I9NiW,spotify:album:4HsLpiXxuq5kxvMEALLyrh,0.722,0.629,11,-6.261,0,0.0393,0.000283,0.0735,0.0468,0.372,99.996,4
