,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,Nice 'N' Easy - Remastered,165786,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,1,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:5onosMoIeq82BvOgpsZqaO,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.479,0.22,0,-11.427,1,0.0327,0.876,0.0,0.111,0.471,109.937,4
1,Ol' Macdonald,160306,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,2,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:0mbxjGR00powlsIq7CB3u7,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.608,0.407,11,-8.869,0,0.0375,0.738,0.0,0.181,0.73,84.75,4
2,Sentimental Baby,156280,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,3,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:4CMxuFLacEaVyLdACisO6P,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.29,0.146,1,-14.814,1,0.0294,0.899,0.000501,0.169,0.285,82.298,3
3,Love Looks So Well On You,158893,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,4,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:1jpAMwdyZJ1lUzypmKplHQ,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.203,0.287,8,-10.445,1,0.0317,0.901,0.000457,0.107,0.201,85.471,4
4,Sleep Warm,166066,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,5,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:0232TyVstS0QYV9dJ6dT7U,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.146,0.174,10,-15.176,1,0.032,0.929,0.0142,0.11,0.139,88.004,5
5,What Are You Doing The Rest Of Your Life?,243400,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,6,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:69jIg8wAYkvS50VM1kVOZ1,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.21,0.27,7,-11.027,1,0.0328,0.701,2.11e-06,0.132,0.187,168.692,3
6,The Summer Knows,162133,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,7,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:0j4YolVWkLWMpZUKkhrpkI,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.145,0.149,2,-15.0,1,0.0356,0.919,7.9e-05,0.126,0.0776,50.359,4
7,"Summer Me, Winter Me",246226,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,8,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:5QtiXJLpOZuAw7wmZruH3N,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.12,0.26,10,-12.032,1,0.0367,0.715,0.00022,0.142,0.17,77.392,4
8,L.A. Is My Lady,195160,False,"['Frank Sinatra', 'Quincy Jones']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:3rxIQc9kWT6Ueg4BhnOwRK']",True,9,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:1mg5xXuAFmXqleQaeQYkII,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.502,0.576,10,-8.548,1,0.059,0.692,0.0,0.119,0.549,112.812,4
9,How Do You Keep The Music Playing?,235200,False,"['Frank Sinatra', 'Quincy Jones']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:3rxIQc9kWT6Ueg4BhnOwRK']",True,10,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:3UKm7lMwJwTxx3D15Gl0l9,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.386,0.198,0,-15.674,1,0.0332,0.95,0.000193,0.0692,0.267,76.091,4
10,Christmas Memories,130253,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,11,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:68TsOfzjaJwuY5etna5pS9,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.356,0.327,11,-14.707,1,0.0323,0.513,0.000413,0.364,0.216,81.65,4
11,Leave It All To Me,200746,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,12,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:4yuSTIjDDVkhdea9yaa4eb,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.735,0.491,6,-8.759,1,0.0513,0.758,1.62e-06,0.163,0.812,148.573,4
12,How Do You Keep The Music Playing '83,244933,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,13,1,Sinatra Sings Alan & Marilyn Bergman,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",13,spotify:track:3WkEeCi2aDHLRq4yhakCnx,spotify:album:5CUT8cFNmHeCBzrX8eMdiE,0.416,0.24,0,-11.489,1,0.0348,0.843,0.0,0.0916,0.252,134.355,3
13,You Make Me Feel so Young - 2007 - Remaster,174960,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,1,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:20WO94LqANfYuVP42nMeSg,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.522,0.328,9,-11.502,1,0.036,0.721,0.0,0.156,0.579,125.845,4
14,It Happened in Monterey - 2007 - Remaster,153986,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,2,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:7Bpka63AaAzLzE1OKWcvt2,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.486,0.312,7,-11.81,1,0.0348,0.713,0.0,0.0745,0.577,121.805,4
15,My Funny Valentine - 2007 - Remaster,151706,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,3,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:29ZwYoIgUgVNgJUdw9NH3O,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.228,0.266,11,-11.42,0,0.034,0.452,0.0,0.169,0.238,82.305,4
16,Too Marvelous for Words - 2007 - Remaster,144813,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,4,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0t71BWaNSQqM7o445yJN7b,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.548,0.362,5,-10.246,1,0.0374,0.754,0.0,0.0942,0.664,128.248,4
17,I've Got You Under My Skin - 2007 - Remaster,220986,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,5,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:7kE4iRJGHYFk5IXeEdSm3v,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.575,0.402,3,-8.793,0,0.033,0.167,0.0,0.0959,0.631,128.452,4
18,Mood Indigo - 2007 - Remaster,209493,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,6,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:06TekIaQCDksJo09zr4n7R,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.242,0.239,5,-11.928,1,0.0309,0.849,0.00209,0.374,0.251,165.85,3
19,What Is This Thing Called Love - 2007 - Remaster,154680,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,7,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5qArBVd5MJ8ScsBHiOT4EH,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.178,0.302,9,-9.914,0,0.0297,0.811,0.00142,0.24,0.127,82.466,3
20,I Get a Kick Out of You - 2007 - Remaster,175853,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,8,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:4Hdz0zZvKR3M9GQ494kBxU,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.443,0.295,10,-12.417,0,0.0378,0.343,0.0,0.0755,0.567,142.958,4
21,Taking a Chance On Love - 2007 - Remaster,135226,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,9,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6gIMJUVN8GTEsOyXGAKnaQ,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.54,0.336,6,-10.941,1,0.0553,0.213,0.0,0.0766,0.642,129.184,4
22,A Foggy Day - 2007 - Remaster,159826,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,10,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5xoDHRJCtiBvXjj763D60d,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.479,0.284,3,-11.004,1,0.0451,0.533,0.0,0.17,0.474,142.562,4
23,They Can't Take That Away from Me - 2007 - Remaster,119026,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,11,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:3EWubzoFI1SSG4fSrC55kj,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.447,0.297,6,-10.406,0,0.0479,0.534,0.0,0.151,0.442,120.166,4
24,Just One of Those Things - 2007 - Remaster,195693,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,12,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:27hxUNqSAL5vOexNBBxKo0,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.454,0.321,0,-11.34,0,0.044,0.446,2.01e-06,0.0842,0.358,150.765,4
25,In the Wee Small Hours of the Morning - 2007 - Remaster,178933,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,13,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:4QjJUiwaLxLiPAIgEUPdjk,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.278,0.152,0,-13.495,1,0.0366,0.859,0.00141,0.125,0.148,115.286,4
26,All of Me - 2007 - Remaster,130026,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,14,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5FluJ4ZYh92KFwlUzlIiAk,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.589,0.421,2,-9.749,0,0.0512,0.257,0.0,0.0639,0.54,128.643,4
27,Old Devil Moon - 2007 - Remaster,236040,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,15,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:11xfvK5EruI1XOMy7afzA7,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.461,0.333,7,-9.036,0,0.0285,0.252,0.0,0.167,0.387,100.617,4
28,One for My Baby - 2007 - Remaster,219146,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,16,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5l8YrjaUVLFpsa9hrCYE17,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.492,0.0484,4,-19.262,1,0.0406,0.971,7.64e-05,0.102,0.222,117.603,3
29,Love Is Here to Stay - 2007 - Remaster,160080,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,17,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:2C1c4IfpHidurO4QrjPQve,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.497,0.269,2,-11.595,1,0.0284,0.963,0.0106,0.104,0.651,109.721,4
30,Makin' Whoopee - 2007 - Remaster,184306,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,18,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5FuchgfBtAsxBu0aa0OIgu,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.596,0.34,9,-10.433,1,0.037,0.564,0.00381,0.0991,0.611,108.346,4
31,You Brought a New Kind of Love - 2007 - Remaster,166453,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,19,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:7Ah1fBnSTUTHlCY6foN5wE,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.496,0.253,5,-11.882,1,0.03,0.713,0.0,0.144,0.593,109.132,4
32,How About You - 2007 - Remaster,164320,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,20,1,I've Got You Under My Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:74kE90VWxysPh40K9RxwCv,spotify:album:5RsGXBfziufICYJyhHa6ZA,0.581,0.243,4,-10.369,1,0.0343,0.52,0.0,0.108,0.331,120.021,4
33,"Overture - Live At The Budokan Hall, Tokyo / 1985",240293,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,1,1,Sinatra In Japan (Live At The Budokan/1985),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",27,spotify:track:0frcoBMFQPHrWP1vQoQaZW,spotify:album:2psFHuOfa0fqKvkSk9UZel,0.189,0.823,2,-8.461,1,0.152,0.558,0.409,0.859,0.445,84.066,4
34,"Where Or When - Live At The Budokan Hall, Tokyo / 1985",213720,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,2,1,Sinatra In Japan (Live At The Budokan/1985),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",27,spotify:track:00jYdvMLtIFKRtdwsrljzH,spotify:album:2psFHuOfa0fqKvkSk9UZel,0.574,0.322,3,-9.276,1,0.0624,0.505,1.68e-06,0.693,0.423,92.235,4
